customer_id,date,sessions,minutes_watched,courses_completed
C102505,2025-10-17,8,184,0
C102505,2025-09-14,5,5,2
C102505,2025-08-14,8,256,0
C102505,2025-07-15,5,115,0
C102505,2025-06-14,4,152,0
C102505,2025-05-20,4,68,0
C102505,2025-04-15,6,174,0
C102505,2025-03-18,5,205,0
C102505,2025-02-15,2,36,1
C102505,2025-01-17,4,136,1
C102505,2024-12-17,4,72,0
C102506,2025-11-11,11,209,0
C102506,2025-10-12,7,147,0
C102506,2025-09-15,5,145,0
C102506,2025-08-15,7,294,0
C102506,2025-07-14,8,160,2
C102506,2025-06-16,6,120,1
C102506,2025-05-20,8,264,0
C102506,2025-04-20,4,88,0
C102506,2025-03-17,5,25,1
C102506,2025-02-15,7,112,2
C102506,2025-01-19,5,105,0
C102506,2024-12-21,6,6,0
C102507,2025-11-14,5,150,0
C102507,2025-10-17,6,168,0
C102507,2025-09-12,9,0,3
C102507,2025-08-13,7,203,0
C102507,2025-07-17,8,136,1
C102507,2025-06-14,7,182,0
C102507,2025-05-18,4,108,0
C102507,2025-04-15,4,68,1
C102507,2025-03-19,7,56,0
C102507,2025-02-16,5,100,0
C102507,2025-01-18,8,136,2
C102507,2024-12-18,6,252,0
C102508,2025-11-15,8,176,1
C102508,2025-10-16,7,210,0
C102508,2025-09-15,5,165,0
C102508,2025-08-13,9,144,1
C102508,2025-07-18,5,200,0
C102508,2025-06-17,7,140,1
C102508,2025-05-15,5,40,0
C102508,2025-04-15,3,75,0
C102508,2025-03-17,5,155,2
C102508,2025-02-16,7,231,0
C102508,2025-01-19,5,150,1
C102508,2024-12-18,10,120,0
C102509,2025-11-12,6,102,1
C102509,2025-10-14,5,140,2
C102509,2025-09-17,7,140,2
C102509,2025-08-18,5,225,1
C102509,2025-07-14,9,288,0
C102509,2025-06-16,3,99,0
C102509,2025-05-16,9,270,1
C102509,2025-04-18,5,50,0
C102509,2025-03-20,5,165,0
C102509,2025-02-17,7,203,1
C102509,2025-01-19,7,77,0
C102509,2024-12-21,6,222,1
C102510,2025-11-11,10,300,0
C102510,2025-10-12,4,76,0
C102510,2025-09-14,5,85,0
C102510,2025-08-16,7,203,1
C102510,2025-07-19,7,301,0
C102510,2025-06-17,4,68,0
C102510,2025-05-20,3,171,1
C102510,2025-04-16,6,78,1
C102510,2025-03-20,6,168,1
C102510,2025-02-16,7,224,1
C102510,2025-01-20,9,306,1
C102510,2024-12-21,9,333,0
C102511,2025-11-11,9,189,2
C102511,2025-10-17,3,108,1
C102511,2025-09-13,5,60,0
C102511,2025-08-16,9,63,1
C102511,2025-07-15,3,45,0
C102511,2025-06-16,4,52,0
C102511,2025-05-16,6,108,1
C102511,2025-04-16,7,147,1
C102511,2025-03-16,3,72,0
C102511,2025-02-16,8,288,1
C102511,2025-01-18,7,63,1
C102511,2024-12-16,5,195,0
C102512,2025-11-16,6,210,1
C102512,2025-10-12,2,66,0
C102512,2025-09-13,2,86,0
C102512,2025-08-16,5,95,1
C102512,2025-07-18,5,105,0
C102512,2025-06-15,7,119,2
C102512,2025-05-20,5,135,0
C102512,2025-04-18,1,9,1
C102512,2025-03-16,7,119,0
C102512,2025-02-14,7,91,0
C102512,2025-01-18,3,102,3
C102512,2024-12-21,6,180,2
C102513,2025-11-12,4,132,1
C102513,2025-10-15,4,104,0
C102513,2025-09-14,4,52,2
C102513,2025-08-14,9,0,0
C102513,2025-07-18,10,80,0
C102513,2025-06-15,5,90,0
C102513,2025-05-20,7,217,0
C102513,2025-04-16,6,264,0
C102513,2025-03-19,3,69,3
C102513,2025-02-16,4,84,1
C102513,2025-01-15,5,200,0
C102513,2024-12-20,4,196,0
C102514,2025-11-13,7,189,1
C102514,2025-10-14,3,105,0
C102514,2025-09-13,4,176,1
C102514,2025-08-18,9,0,1
C102514,2025-07-16,1,10,1
C102514,2025-06-18,6,126,1
C102514,2025-05-15,7,189,0
C102514,2025-04-16,7,259,1
C102514,2025-03-17,5,90,0
C102514,2025-02-14,4,80,0
C102514,2025-01-19,10,330,1
C102514,2024-12-19,6,156,0
C102515,2025-11-16,8,208,0
C102515,2025-10-14,9,189,0
C102515,2025-09-12,9,135,0
C102515,2025-08-18,3,72,0
C102515,2025-07-19,4,52,0
C102515,2025-06-15,11,209,0
C102515,2025-05-18,7,203,1
C102515,2025-04-18,5,170,0
C102515,2025-03-21,6,132,0
C102515,2025-02-14,2,24,0
C102515,2025-01-15,5,175,0
C102515,2024-12-16,10,210,0
C102516,2025-11-11,9,252,2
C102516,2025-10-14,5,160,0
C102516,2025-09-16,4,100,0
C102516,2025-08-13,2,26,0
C102516,2025-07-16,5,170,0
C102516,2025-06-15,4,76,2
C102516,2025-05-15,6,156,1
C102516,2025-04-16,7,217,1
C102516,2025-03-21,2,66,0
C102516,2025-02-15,5,95,0
C102516,2025-01-16,8,304,0
C102516,2024-12-16,5,85,0
C102517,2025-11-11,9,144,1
C102517,2025-10-12,7,98,0
C102517,2025-09-17,1,12,2
C102517,2025-08-15,6,180,1
C102517,2025-07-15,6,144,0
C102517,2025-06-18,7,168,0
C102517,2025-05-20,9,171,1
C102517,2025-04-20,2,42,0
C102517,2025-03-20,7,105,1
C102517,2025-02-14,8,48,1
C102517,2025-01-20,4,132,0
C102517,2024-12-18,5,95,0
C102518,2025-11-12,9,180,0
C102518,2025-10-15,7,77,0
C102518,2025-09-13,6,84,0
C102518,2025-08-17,8,216,0
C102518,2025-07-15,7,35,0
C102518,2025-06-18,6,42,0
C102518,2025-05-19,6,132,0
C102518,2025-04-19,3,36,1
C102518,2025-03-20,6,198,0
C102518,2025-02-19,10,330,1
C102518,2025-01-19,10,160,1
C102518,2024-12-19,1,25,0
C102519,2025-11-13,4,136,0
C102519,2025-10-14,5,105,0
C102519,2025-09-14,5,170,0
C102519,2025-08-17,11,187,0
C102519,2025-07-17,8,184,1
C102519,2025-06-19,3,54,0
C102519,2025-05-15,4,140,1
C102519,2025-04-15,5,180,0
C102519,2025-03-20,7,119,0
C102519,2025-02-15,8,224,0
C102519,2025-01-18,7,231,1
C102519,2024-12-18,3,48,1
C102520,2025-11-16,3,72,0
C102520,2025-10-14,8,344,1
C102520,2025-09-16,6,96,0
C102520,2025-08-13,7,147,1
C102520,2025-07-16,7,105,0
C102520,2025-06-14,9,270,1
C102520,2025-05-20,8,192,1
C102520,2025-04-18,4,96,0
C102520,2025-03-21,11,374,1
C102520,2025-02-18,5,115,0
C102520,2025-01-18,8,176,0
C102520,2024-12-20,5,190,1
C102521,2025-11-13,4,92,0
C102521,2025-10-12,6,18,1
C102521,2025-09-12,5,80,1
C102521,2025-08-15,5,140,1
C102521,2025-07-18,4,40,1
C102521,2025-06-18,10,330,1
C102521,2025-05-19,7,210,1
C102521,2025-04-18,6,156,1
C102521,2025-03-16,6,204,0
C102521,2025-02-16,3,90,2
C102521,2025-01-19,4,124,0
C102521,2024-12-16,5,130,0
C102522,2025-11-13,6,204,1
C102522,2025-10-15,7,140,1
C102522,2025-09-16,7,0,1
C102522,2025-08-18,3,42,1
C102522,2025-07-14,2,38,0
C102522,2025-06-17,4,140,0
C102522,2025-05-15,6,84,1
C102522,2025-04-19,8,176,1
C102522,2025-03-21,5,165,1
C102522,2025-02-15,6,72,1
C102522,2025-01-18,3,81,0
C102522,2024-12-20,4,212,1
C102523,2025-11-16,6,90,1
C102523,2025-10-14,12,480,0
C102523,2025-09-13,4,124,0
C102523,2025-08-17,7,140,0
C102523,2025-07-16,8,136,1
C102523,2025-06-17,7,119,0
C102523,2025-05-20,9,279,1
C102523,2025-04-18,5,190,0
C102523,2025-03-16,3,9,0
C102523,2025-02-15,5,115,0
C102523,2025-01-17,6,246,0
C102523,2024-12-21,6,168,2
C102524,2025-11-12,8,32,1
C102524,2025-10-12,3,141,0
C102524,2025-09-13,3,90,0
C102524,2025-08-16,6,264,0
C102524,2025-07-18,7,119,0
C102524,2025-06-17,12,324,1
C102524,2025-05-20,7,196,0
C102524,2025-04-15,5,70,0
C102524,2025-03-19,14,224,0
C102524,2025-02-15,5,65,0
C102524,2025-01-19,11,286,0
C102524,2024-12-16,4,120,1
C102525,2025-11-14,5,235,0
C102525,2025-10-16,4,60,1
C102525,2025-09-12,11,385,0
C102525,2025-08-18,7,154,0
C102525,2025-07-15,2,36,1
C102525,2025-06-17,2,24,1
C102525,2025-05-18,4,100,0
C102525,2025-04-15,3,111,1
C102525,2025-03-16,3,72,0
C102525,2025-02-14,7,168,0
C102525,2025-01-16,8,320,1
C102525,2024-12-18,9,342,0
C102526,2025-11-13,5,190,0
C102526,2025-10-13,9,450,1
C102526,2025-09-12,8,144,0
C102526,2025-08-14,3,144,0
C102526,2025-07-18,5,90,1
C102526,2025-06-16,5,185,1
C102526,2025-05-18,5,135,0
C102526,2025-04-15,5,65,0
C102526,2025-03-20,4,68,1
C102526,2025-02-16,8,80,1
C102526,2025-01-19,6,258,0
C102526,2024-12-18,4,84,0
C102527,2025-11-12,4,160,2
C102527,2025-10-15,6,90,1
C102527,2025-09-14,6,234,0
C102527,2025-08-17,11,407,1
C102527,2025-07-18,6,114,0
C102527,2025-06-15,8,376,1
C102527,2025-05-15,7,77,1
C102527,2025-04-15,7,63,0
C102527,2025-03-21,6,198,0
C102527,2025-02-16,8,96,1
C102527,2025-01-15,4,68,0
C102527,2024-12-21,7,161,1
C102528,2025-11-15,5,45,0
C102528,2025-10-13,7,203,0
C102528,2025-09-16,11,33,1
C102528,2025-08-18,4,160,0
C102528,2025-07-18,6,132,2
C102528,2025-06-17,5,105,1
C102528,2025-05-20,5,100,0
C102528,2025-04-20,8,184,2
C102528,2025-03-16,7,217,0
C102528,2025-02-14,12,408,0
C102528,2025-01-20,5,110,0
C102528,2024-12-20,5,175,1
C102529,2025-11-11,2,48,1
C102529,2025-10-16,6,126,0
C102529,2025-09-17,8,320,1
C102529,2025-08-18,5,115,0
C102529,2025-07-19,6,60,2
C102529,2025-06-16,4,172,0
C102529,2025-05-18,7,119,1
C102529,2025-04-19,14,280,0
C102529,2025-03-19,11,286,1
C102529,2025-02-14,7,126,1
C102529,2025-01-20,4,164,2
C102529,2024-12-20,5,90,2
C102530,2025-11-14,6,114,1
C102530,2025-10-14,4,128,0
C102530,2025-09-13,4,72,2
C102530,2025-08-16,6,204,0
C102530,2025-07-15,4,52,1
C102530,2025-06-17,9,387,0
C102530,2025-05-15,7,252,0
C102530,2025-04-15,1,27,0
C102530,2025-03-21,2,74,0
C102530,2025-02-18,8,192,0
C102530,2025-01-19,8,112,0
C102530,2024-12-20,6,174,1
C102531,2025-11-11,7,182,1
C102531,2025-10-16,3,78,0
C102531,2025-09-16,4,8,0
C102531,2025-08-17,3,126,0
C102531,2025-07-18,6,12,0
C102531,2025-06-19,9,144,1
C102531,2025-05-16,9,135,1
C102531,2025-04-17,5,90,0
C102531,2025-03-20,5,130,1
C102531,2025-02-15,10,130,1
C102531,2025-01-18,6,18,0
C102531,2024-12-16,4,60,0
C102532,2025-11-13,5,55,1
C102532,2025-10-17,8,152,0
C102532,2025-09-12,3,84,0
C102532,2025-08-14,6,120,1
C102532,2025-07-17,4,80,0
C102532,2025-06-18,4,80,0
C102532,2025-05-16,4,152,1
C102532,2025-04-20,5,140,1
C102532,2025-03-20,7,126,1
C102532,2025-02-16,6,156,0
C102532,2025-01-20,2,54,0
C102532,2024-12-17,7,154,0
C102533,2025-11-14,10,190,0
C102533,2025-10-13,2,46,0
C102533,2025-09-14,6,90,1
C102533,2025-08-14,4,104,1
C102533,2025-07-18,2,66,0
C102533,2025-06-16,7,189,0
C102533,2025-05-16,7,119,0
C102533,2025-04-19,6,174,0
C102533,2025-03-21,5,195,1
C102533,2025-02-18,6,126,1
C102533,2025-01-20,6,138,0
C102533,2024-12-18,8,344,1
C102534,2025-11-11,6,180,0
C102534,2025-10-13,11,385,0
C102534,2025-09-16,6,192,1
C102534,2025-08-17,5,115,0
C102534,2025-07-16,5,90,1
C102534,2025-06-14,6,192,0
C102534,2025-05-20,2,30,0
C102534,2025-04-16,9,306,0
C102534,2025-03-21,6,162,0
C102534,2025-02-15,11,286,1
C102534,2025-01-16,7,133,1
C102534,2024-12-20,9,315,0
C102535,2025-11-13,5,210,0
C102535,2025-10-17,5,150,0
C102535,2025-09-15,2,24,0
C102535,2025-08-18,8,256,0
C102535,2025-07-15,9,378,0
C102535,2025-06-18,5,150,0
C102535,2025-05-20,7,98,0
C102535,2025-04-17,4,124,0
C102535,2025-03-17,7,133,0
C102535,2025-02-17,4,92,0
C102535,2025-01-18,6,0,0
C102535,2024-12-16,8,168,1
C102536,2025-11-12,7,238,0
C102536,2025-10-13,5,195,0
C102536,2025-09-13,12,240,0
C102536,2025-08-17,8,184,1
C102536,2025-07-15,4,72,0
C102536,2025-06-19,8,160,1
C102536,2025-05-19,6,60,1
C102536,2025-04-17,6,24,0
C102536,2025-03-16,4,144,0
C102536,2025-02-17,4,184,0
C102536,2025-01-15,5,180,1
C102536,2024-12-18,8,112,0
C102537,2025-11-11,2,64,1
C102537,2025-10-16,4,40,1
C102537,2025-09-13,6,150,1
C102537,2025-08-18,6,210,1
C102537,2025-07-19,5,95,0
C102537,2025-06-18,5,165,0
C102537,2025-05-19,8,200,2
C102537,2025-04-17,7,210,1
C102537,2025-03-21,6,198,1
C102537,2025-02-14,9,261,0
C102537,2025-01-18,2,68,0
C102537,2024-12-17,4,60,1
C102538,2025-11-14,4,52,0
C102538,2025-10-14,5,120,0
C102538,2025-09-16,7,154,0
C102538,2025-08-16,4,112,0
C102538,2025-07-17,5,105,0
C102538,2025-06-17,4,20,0
C102538,2025-05-18,5,165,1
C102538,2025-04-20,5,55,1
C102538,2025-03-18,7,175,2
C102538,2025-02-16,9,108,1
C102538,2025-01-20,5,155,0
C102538,2024-12-21,4,64,1
C102539,2025-11-14,7,70,1
C102539,2025-10-16,5,100,0
C102539,2025-09-15,5,70,0
C102539,2025-08-16,8,320,1
C102539,2025-07-14,6,222,2
C102539,2025-06-15,3,18,2
C102539,2025-05-16,13,143,0
C102539,2025-04-19,9,198,0
C102539,2025-03-20,4,160,1
C102539,2025-02-17,8,120,1
C102539,2025-01-16,5,160,0
C102539,2024-12-16,8,272,1
C102540,2025-11-16,11,187,0
C102540,2025-10-12,7,7,0
C102540,2025-09-17,2,34,0
C102540,2025-08-14,7,273,0
C102540,2025-07-19,4,152,0
C102540,2025-06-14,3,78,1
C102540,2025-05-16,2,58,0
C102540,2025-04-19,5,275,1
C102540,2025-03-17,7,119,0
C102540,2025-02-14,7,189,0
C102540,2025-01-15,5,165,1
C102540,2024-12-20,6,156,0
C102541,2025-11-12,7,217,0
C102541,2025-10-15,6,210,0
C102541,2025-09-17,5,105,1
C102541,2025-08-17,10,230,1
C102541,2025-07-14,2,66,0
C102541,2025-06-15,5,165,1
C102541,2025-05-18,10,260,0
C102541,2025-04-17,5,125,1
C102541,2025-03-18,4,84,0
C102541,2025-02-15,4,104,0
C102541,2025-01-16,5,175,0
C102541,2024-12-20,3,141,0
C102542,2025-11-14,5,170,0
C102542,2025-10-13,2,56,1
C102542,2025-09-14,5,115,0
C102542,2025-08-13,5,70,0
C102542,2025-07-17,8,200,1
C102542,2025-06-18,5,110,0
C102542,2025-05-17,9,99,1
C102542,2025-04-20,4,144,1
C102542,2025-03-19,7,140,0
C102542,2025-02-16,11,143,1
C102542,2025-01-18,4,120,1
C102542,2024-12-21,6,54,1
C102543,2025-11-14,13,312,0
C102543,2025-10-16,1,15,1
C102543,2025-09-16,4,80,1
C102543,2025-08-13,6,132,1
C102543,2025-07-19,7,189,0
C102543,2025-06-16,8,232,0
C102543,2025-05-20,4,124,0
C102543,2025-04-17,2,42,1
C102543,2025-03-18,5,160,0
C102543,2025-02-16,7,189,1
C102543,2025-01-15,7,189,0
C102543,2024-12-18,2,54,0
C102544,2025-11-16,5,155,0
C102544,2025-10-12,7,140,0
C102544,2025-09-12,6,48,0
C102544,2025-08-13,3,48,0
C102544,2025-07-16,7,259,1
C102544,2025-06-18,6,138,1
C102544,2025-05-19,4,124,0
C102544,2025-04-20,12,300,0
C102544,2025-03-21,8,264,0
C102544,2025-02-15,9,297,0
C102544,2025-01-20,5,165,1
C102544,2024-12-16,9,126,1
C102545,2025-11-13,4,52,0
C102545,2025-10-12,7,182,1
C102545,2025-09-17,5,145,1
C102545,2025-08-18,6,144,0
C102545,2025-07-15,3,75,1
C102545,2025-06-17,4,60,0
C102545,2025-05-18,3,120,0
C102545,2025-04-15,7,70,0
C102545,2025-03-20,5,160,0
C102545,2025-02-19,6,168,0
C102545,2025-01-16,8,128,0
C102545,2024-12-20,7,259,0
C102546,2025-11-13,2,108,0
C102546,2025-10-16,6,156,0
C102546,2025-09-12,6,108,0
C102546,2025-08-18,4,88,0
C102546,2025-07-18,7,182,0
C102546,2025-06-17,3,45,2
C102546,2025-05-15,6,168,0
C102546,2025-04-20,9,162,1
C102546,2025-03-20,9,234,1
C102546,2025-02-16,7,126,0
C102546,2025-01-17,6,96,0
C102546,2024-12-17,9,216,1
C102547,2025-11-16,8,120,1
C102547,2025-10-14,6,66,0
C102547,2025-09-17,4,52,1
C102547,2025-08-17,3,99,1
C102547,2025-07-16,11,297,0
C102547,2025-06-15,7,210,1
C102547,2025-05-15,10,290,2
C102547,2025-04-15,8,256,0
C102547,2025-03-20,10,200,0
C102547,2025-02-19,4,152,0
C102547,2025-01-17,7,98,0
C102547,2024-12-21,6,120,0
C102548,2025-11-12,5,160,1
C102548,2025-10-13,3,54,1
C102548,2025-09-16,6,204,1
C102548,2025-08-18,6,132,0
C102548,2025-07-19,2,22,1
C102548,2025-06-17,6,228,0
C102548,2025-05-18,8,24,0
C102548,2025-04-16,7,231,1
C102548,2025-03-20,6,210,0
C102548,2025-02-19,8,312,0
C102548,2025-01-17,1,10,1
C102548,2024-12-20,6,150,1
C102549,2025-11-16,5,95,1
C102549,2025-10-14,6,54,0
C102549,2025-09-16,3,99,0
C102549,2025-08-16,10,220,0
C102549,2025-07-16,4,124,0
C102549,2025-06-14,9,315,0
C102549,2025-05-18,3,45,1
C102549,2025-04-19,9,279,1
C102549,2025-03-19,6,258,0
C102549,2025-02-16,1,40,0
C102549,2025-01-16,5,160,0
C102549,2024-12-19,3,54,1
C102550,2025-11-13,5,150,0
C102550,2025-10-16,3,81,1
C102550,2025-09-16,6,150,0
C102550,2025-08-16,6,144,0
C102550,2025-07-17,9,261,1
C102550,2025-06-19,5,155,1
C102550,2025-05-17,7,294,0
C102550,2025-04-18,10,260,1
C102550,2025-03-20,7,126,0
C102550,2025-02-15,5,55,0
C102550,2025-01-15,4,180,1
C102550,2024-12-17,8,200,0
C102551,2025-11-16,8,224,0
C102551,2025-10-15,5,170,1
C102551,2025-09-12,2,68,0
C102551,2025-08-17,8,432,0
C102551,2025-07-16,12,192,0
C102551,2025-06-16,7,182,0
C102551,2025-05-16,6,132,0
C102551,2025-04-15,8,168,0
C102551,2025-03-21,6,168,0
C102551,2025-02-18,8,256,1
C102551,2025-01-20,7,91,1
C102551,2024-12-18,8,296,0
C102552,2025-11-15,3,54,1
C102552,2025-10-12,8,272,0
C102552,2025-09-12,6,156,0
C102552,2025-08-18,3,108,1
C102552,2025-07-15,8,240,1
C102552,2025-06-17,4,88,2
C102552,2025-05-17,10,450,0
C102552,2025-04-16,4,68,0
C102552,2025-03-16,5,230,1
C102552,2025-02-15,6,126,1
C102552,2025-01-20,5,110,1
C102552,2024-12-20,4,112,1
C102553,2025-11-14,8,272,0
C102553,2025-10-12,3,51,0
C102553,2025-09-12,6,114,2
C102553,2025-08-16,6,36,0
C102553,2025-07-19,6,132,1
C102553,2025-06-15,6,144,0
C102553,2025-05-20,9,90,1
C102553,2025-04-16,7,168,1
C102553,2025-03-17,12,492,1
C102553,2025-02-16,4,28,1
C102553,2025-01-16,7,224,0
C102553,2024-12-16,11,352,0
C102554,2025-11-14,6,126,1
C102554,2025-10-15,4,124,1
C102554,2025-09-15,6,24,0
C102554,2025-08-15,7,238,0
C102554,2025-07-17,9,225,1
C102554,2025-06-14,6,114,0
C102554,2025-05-17,7,56,0
C102554,2025-04-15,6,30,1
C102554,2025-03-16,2,48,1
C102554,2025-02-14,3,30,0
C102554,2025-01-16,6,210,1
C102554,2024-12-21,8,288,0
C102555,2025-11-11,7,168,1
C102555,2025-10-14,11,396,0
C102555,2025-09-15,6,90,1
C102555,2025-08-16,8,208,0
C102555,2025-07-18,6,138,1
C102555,2025-06-19,5,90,0
C102555,2025-05-18,4,152,0
C102555,2025-04-18,7,133,1
C102555,2025-03-21,5,125,0
C102555,2025-02-14,1,17,0
C102555,2025-01-18,10,450,2
C102555,2024-12-21,6,198,0
C102556,2025-11-14,5,75,2
C102556,2025-10-12,3,102,1
C102556,2025-09-12,6,252,3
C102556,2025-08-16,5,105,0
C102556,2025-07-16,5,175,0
C102556,2025-06-16,5,155,1
C102556,2025-05-18,3,21,2
C102556,2025-04-20,2,38,0
C102556,2025-03-17,6,102,0
C102556,2025-02-18,9,72,0
C102556,2025-01-20,8,152,0
C102556,2024-12-21,6,180,0
C102557,2025-11-11,6,144,1
C102557,2025-10-14,7,0,1
C102557,2025-09-12,7,147,0
C102557,2025-08-15,9,261,1
C102557,2025-07-17,5,105,0
C102557,2025-06-15,7,126,1
C102557,2025-05-15,5,165,1
C102557,2025-04-16,2,54,1
C102557,2025-03-16,12,60,1
C102557,2025-02-18,6,126,0
C102557,2025-01-20,8,192,0
C102557,2024-12-21,5,65,1
C102558,2025-11-16,2,44,0
C102558,2025-10-16,6,90,0
C102558,2025-09-15,4,156,1
C102558,2025-08-13,6,180,2
C102558,2025-07-19,10,120,1
C102558,2025-06-17,6,234,1
C102558,2025-05-20,11,121,0
C102558,2025-04-18,9,360,0
C102558,2025-03-16,5,195,0
C102558,2025-02-14,1,13,0
C102558,2025-01-16,7,161,0
C102558,2024-12-21,6,132,1
C102559,2025-11-13,4,0,0
C102559,2025-10-12,6,120,1
C102559,2025-09-14,8,336,0
C102559,2025-08-18,5,150,1
C102559,2025-07-15,4,152,0
C102559,2025-06-19,5,50,0
C102559,2025-05-18,2,56,1
C102559,2025-04-18,5,125,0
C102559,2025-03-18,8,152,0
C102559,2025-02-17,5,175,1
C102559,2025-01-18,7,133,0
C102559,2024-12-17,5,180,0
C102560,2025-11-14,10,250,2
C102560,2025-10-17,4,60,0
C102560,2025-09-17,7,252,1
C102560,2025-08-18,6,102,2
C102560,2025-07-19,5,180,1
C102560,2025-06-17,4,108,0
C102560,2025-05-20,5,105,1
C102560,2025-04-20,9,252,1
C102560,2025-03-19,4,120,1
C102560,2025-02-14,6,162,0
C102560,2025-01-17,7,175,1
C102560,2024-12-19,9,225,0
C102561,2025-11-14,6,228,1
C102561,2025-10-15,4,124,3
C102561,2025-09-13,9,207,2
C102561,2025-08-15,5,115,0
C102561,2025-07-16,7,273,1
C102561,2025-06-15,4,140,0
C102561,2025-05-19,6,132,1
C102561,2025-04-18,9,351,1
C102561,2025-03-16,4,164,0
C102561,2025-02-15,6,156,0
C102561,2025-01-17,2,20,0
C102561,2024-12-19,6,174,0
C102562,2025-11-15,3,93,1
C102562,2025-10-15,5,85,1
C102562,2025-09-14,6,156,0
C102562,2025-08-18,3,66,0
C102562,2025-07-17,4,148,1
C102562,2025-06-15,6,78,1
C102562,2025-05-16,4,96,1
C102562,2025-04-16,4,52,1
C102562,2025-03-20,9,243,0
C102562,2025-02-17,6,90,0
C102562,2025-01-17,5,120,0
C102562,2024-12-18,7,224,1
C102563,2025-11-15,4,132,0
C102563,2025-10-15,5,135,0
C102563,2025-09-14,8,232,0
C102563,2025-08-15,6,162,1
C102563,2025-07-19,3,60,0
C102563,2025-06-19,4,172,1
C102563,2025-05-19,10,190,2
C102563,2025-04-16,4,88,0
C102563,2025-03-21,5,100,1
C102563,2025-02-14,7,70,1
C102563,2025-01-17,4,92,0
C102563,2024-12-17,4,88,0
C102564,2025-11-14,4,132,0
C102564,2025-10-12,6,78,0
C102564,2025-09-17,2,70,1
C102564,2025-08-18,5,160,0
C102564,2025-07-15,6,234,0
C102564,2025-06-19,11,374,0
C102564,2025-05-19,7,119,0
C102564,2025-04-15,7,161,0
C102564,2025-03-21,8,224,1
C102564,2025-02-16,6,222,0
C102564,2025-01-18,6,72,0
C102564,2024-12-20,3,63,1
C102565,2025-11-11,6,162,1
C102565,2025-10-12,2,44,0
C102565,2025-09-15,6,24,0
C102565,2025-08-18,3,45,0
C102565,2025-07-15,9,234,0
C102565,2025-06-14,6,168,1
C102565,2025-05-20,5,105,0
C102565,2025-04-18,2,48,3
C102565,2025-03-17,8,232,1
C102565,2025-02-17,7,154,1
C102565,2025-01-16,3,63,0
C102565,2024-12-21,5,200,1
C102566,2025-11-14,3,90,2
C102566,2025-10-16,4,152,0
C102566,2025-09-17,9,270,1
C102566,2025-08-16,2,38,0
C102566,2025-07-19,8,216,0
C102566,2025-06-16,7,294,1
C102566,2025-05-20,3,42,0
C102566,2025-04-17,8,192,0
C102566,2025-03-19,3,102,0
C102566,2025-02-19,5,135,1
C102566,2025-01-15,6,78,0
C102566,2024-12-18,6,204,0
C102567,2025-11-11,5,140,1
C102567,2025-10-15,4,96,0
C102567,2025-09-14,1,40,2
C102567,2025-08-15,5,100,1
C102567,2025-07-14,10,120,1
C102567,2025-06-14,5,120,0
C102567,2025-05-17,10,140,0
C102567,2025-04-19,7,308,0
C102567,2025-03-21,3,135,1
C102567,2025-02-14,8,120,0
C102567,2025-01-20,6,150,0
C102567,2024-12-16,8,304,1
C102568,2025-11-15,7,294,0
C102568,2025-10-16,5,65,1
C102568,2025-09-12,6,120,0
C102568,2025-08-17,11,176,0
C102568,2025-07-19,5,110,0
C102568,2025-06-15,9,126,0
C102568,2025-05-17,6,174,2
C102568,2025-04-17,1,24,2
C102568,2025-03-18,9,198,1
C102568,2025-02-19,5,110,0
C102568,2025-01-19,11,308,0
C102568,2024-12-19,7,245,1
C102569,2025-11-14,4,140,0
C102569,2025-10-14,3,93,1
C102569,2025-09-17,7,140,1
C102569,2025-08-15,6,66,0
C102569,2025-07-15,7,189,0
C102569,2025-06-17,7,161,0
C102569,2025-05-18,11,99,0
C102569,2025-04-18,10,170,0
C102569,2025-03-18,10,260,0
C102569,2025-02-15,5,180,1
C102569,2025-01-17,9,126,1
C102569,2024-12-19,9,315,1
C102570,2025-11-14,3,123,1
C102570,2025-10-12,7,147,1
C102570,2025-09-13,5,145,0
C102570,2025-08-14,13,390,0
C102570,2025-07-18,3,87,1
C102570,2025-06-17,6,240,1
C102570,2025-05-15,10,180,0
C102570,2025-04-18,4,228,0
C102570,2025-03-21,4,36,1
C102570,2025-02-14,4,132,0
C102570,2025-01-16,4,112,0
C102570,2024-12-20,3,36,0
C102571,2025-11-15,11,286,0
C102571,2025-10-13,5,210,0
C102571,2025-09-17,7,140,0
C102571,2025-08-18,6,180,1
C102571,2025-07-18,4,112,1
C102571,2025-06-16,2,44,0
C102571,2025-05-15,8,152,0
C102571,2025-04-19,5,155,2
C102571,2025-03-19,9,225,0
C102571,2025-02-14,4,184,1
C102571,2025-01-15,5,170,0
C102571,2024-12-16,2,42,0
C102572,2025-11-14,5,160,1
C102572,2025-10-14,6,228,0
C102572,2025-09-12,2,60,1
C102572,2025-08-14,9,261,0
C102572,2025-07-14,7,217,0
C102572,2025-06-18,7,119,1
C102572,2025-05-16,5,155,1
C102572,2025-04-17,4,144,0
C102572,2025-03-16,7,378,0
C102572,2025-02-14,5,145,2
C102572,2025-01-18,6,150,0
C102572,2024-12-17,1,12,0
C102573,2025-11-16,6,54,0
C102573,2025-10-12,5,115,1
C102573,2025-09-15,3,69,0
C102573,2025-08-16,3,45,1
C102573,2025-07-15,5,105,0
C102573,2025-06-15,10,280,0
C102573,2025-05-18,2,50,0
