subscription_id,customer_id,plan_type,start_date,end_date,price,auto_renew
S7018858,C102282,monthly,2022-03-25,2022-04-22,299,False
S8012366,C102283,monthly,2023-08-20,2023-09-19,299,False
S8739107,C102284,monthly,2023-11-11,2023-12-11,299,True
S2974982,C102285,annual,2022-05-25,2022-08-21,2999,False
S2232154,C102286,annual,2022-12-25,2023-12-25,2999,True
S5014016,C102286,trial,2024-01-12,2024-01-26,0,False
S6075879,C102287,trial,2022-11-14,2022-11-28,0,False
S7556440,C102288,monthly,2023-11-03,2023-12-03,299,True
S5230911,C102289,annual,2023-12-17,2024-09-29,2999,False
S7668769,C102290,annual,2023-11-10,2024-11-09,2999,False
S6484609,C102291,annual,2023-02-06,2024-02-06,2999,True
S4086368,C102292,monthly,2022-05-13,2022-06-12,299,False
S2563910,C102293,annual,2023-09-02,2024-01-17,2999,False
S3354531,C102294,annual,2023-12-27,2024-12-26,2999,True
S4393282,C102295,annual,2022-03-28,2023-03-28,2999,True
S7052003,C102296,annual,2022-11-14,2023-01-28,2999,False
S2754850,C102297,annual,2023-07-27,2024-07-26,2999,True
S3479770,C102298,annual,2023-01-21,2024-01-21,2999,True
S5587663,C102299,annual,2023-10-21,2024-10-20,2999,False
S4299424,C102300,annual,2024-03-21,2025-03-21,2999,True
S5868635,C102301,monthly,2022-12-03,2023-01-03,299,True
S7833969,C102302,monthly,2024-04-12,2024-04-24,299,False
S8776962,C102303,monthly,2022-05-11,2022-06-08,299,False
S4739633,C102304,annual,2023-11-18,2024-11-17,2999,False
S4849916,C102305,annual,2023-12-21,2024-12-20,2999,False
S9904386,C102306,trial,2024-04-28,2024-05-12,0,True
S1801342,C102307,monthly,2024-01-27,2024-02-26,299,True
S7991989,C102307,monthly,2024-03-01,2024-03-31,299,False
S6137252,C102308,monthly,2023-12-03,2024-01-03,299,False
S9960543,C102309,monthly,2023-06-24,2023-07-22,299,True
S7526781,C102310,trial,2022-04-06,2022-04-20,0,False
S8205822,C102311,monthly,2023-10-24,2023-11-21,299,True
S2668660,C102312,annual,2023-11-18,2024-11-17,2999,True
S5904259,C102313,annual,2023-03-10,2024-03-09,2999,True
S3749908,C102314,monthly,2023-06-05,2023-07-03,299,True
S2150745,C102315,trial,2023-01-06,2023-01-20,0,True
S1055838,C102315,monthly,2023-01-24,2023-02-21,299,False
S8571416,C102316,monthly,2022-01-19,2022-02-18,299,True
S9968963,C102316,trial,2022-03-11,2022-03-21,0,False
S2397006,C102317,trial,2023-01-07,2023-01-21,0,False
S5198933,C102318,monthly,2022-11-13,2022-12-05,299,False
S2449957,C102319,monthly,2022-07-04,2022-08-04,299,False
S9972609,C102319,monthly,2022-08-08,2022-08-16,299,False
S7531004,C102320,monthly,2022-08-08,2022-09-08,299,True
S7752148,C102321,trial,2022-12-16,2022-12-23,0,False
S2122405,C102322,annual,2024-02-24,2025-02-23,2999,True
S8681501,C102323,monthly,2023-05-13,2023-06-13,299,False
S1610346,C102324,trial,2022-07-16,2022-07-30,0,False
S7250140,C102325,monthly,2022-08-20,2022-09-20,299,False
S8775925,C102326,monthly,2022-05-21,2022-06-21,299,False
S2954443,C102327,trial,2022-06-08,2022-06-15,0,False
S6716053,C102327,trial,2022-07-22,2022-07-29,0,False
S6319500,C102328,trial,2022-03-21,2022-03-31,0,False
S2788019,C102329,annual,2022-10-30,2023-10-30,2999,True
S5333242,C102330,trial,2024-05-14,2024-05-28,0,False
S2248178,C102331,monthly,2024-03-18,2024-04-15,299,False
S7826160,C102332,annual,2022-04-14,2023-04-14,2999,False
S2561560,C102333,trial,2023-06-04,2023-06-18,0,True
S2679778,C102333,monthly,2023-08-12,2023-09-09,299,False
S6340384,C102334,trial,2024-02-29,2024-03-14,0,False
S2322696,C102334,monthly,2024-05-09,2024-06-06,299,True
S2336525,C102335,monthly,2023-07-07,2023-08-06,299,True
S5986295,C102335,trial,2023-09-26,2023-10-10,0,False
S1683460,C102336,monthly,2024-05-05,2024-05-19,299,False
S5513879,C102337,annual,2024-01-27,2025-01-26,2999,False
S1067267,C102338,monthly,2023-06-24,2023-07-18,299,False
S7058725,C102338,trial,2023-07-24,2023-08-07,0,True
S5153632,C102339,monthly,2022-02-08,2022-03-05,299,False
S2742713,C102340,monthly,2023-11-09,2023-12-07,299,True
S3841550,C102341,monthly,2022-12-11,2023-01-10,299,False
S7843602,C102342,trial,2024-06-16,2024-06-30,0,True
S4146566,C102343,annual,2024-02-24,2025-02-23,2999,True
S7516960,C102344,annual,2023-09-25,2024-01-29,2999,False
S7904546,C102345,monthly,2022-05-15,2022-06-14,299,True
S3091259,C102346,monthly,2023-09-04,2023-10-04,299,False
S2922848,C102347,monthly,2023-01-21,2023-02-21,299,True
S4093012,C102348,annual,2022-06-07,2023-06-07,2999,False
S1674548,C102349,monthly,2022-06-16,2022-07-14,299,True
S7622282,C102350,trial,2022-07-05,2022-07-19,0,False
S1047272,C102351,trial,2024-05-01,2024-05-15,0,True
S2794384,C102352,monthly,2023-12-11,2024-01-08,299,True
S3067693,C102353,monthly,2024-02-29,2024-03-18,299,False
S9705125,C102354,trial,2023-10-02,2023-10-16,0,True
S4469217,C102355,monthly,2024-04-08,2024-05-09,299,False
S9219381,C102356,monthly,2022-06-19,2022-07-20,299,False
S8777623,C102357,monthly,2024-01-09,2024-01-15,299,False
S8696507,C102358,annual,2023-03-25,2024-03-24,2999,True
S5818583,C102358,trial,2024-04-26,2024-05-10,0,True
S9885085,C102359,monthly,2022-02-14,2022-03-14,299,True
S4370945,C102360,monthly,2023-02-25,2023-03-27,299,True
S9058940,C102361,monthly,2023-01-09,2023-02-08,299,True
S9152092,C102362,annual,2023-11-24,2024-08-22,2999,False
S2842547,C102363,monthly,2024-01-07,2024-02-07,299,False
S9665105,C102364,monthly,2022-09-01,2022-10-02,299,True
S2797161,C102365,trial,2023-03-31,2023-04-14,0,True
S9890570,C102366,trial,2023-09-18,2023-10-02,0,True
S3501420,C102367,trial,2022-10-19,2022-11-02,0,True
S6726001,C102368,trial,2024-02-10,2024-02-24,0,True
S8127778,C102369,monthly,2024-02-06,2024-02-17,299,False
S6987578,C102370,monthly,2024-03-13,2024-04-12,299,False
S1768454,C102371,monthly,2023-04-05,2023-05-06,299,True
S9273693,C102372,monthly,2022-08-28,2022-09-27,299,True
S2731281,C102373,trial,2023-07-01,2023-07-15,0,False
S4438647,C102374,trial,2022-09-02,2022-09-16,0,False
S8403469,C102375,annual,2022-11-13,2023-11-13,2999,True
S1614312,C102376,monthly,2024-04-08,2024-05-09,299,True
S3017920,C102376,trial,2024-05-25,2024-06-02,0,False
S2568383,C102377,trial,2024-03-14,2024-03-28,0,False
S5046832,C102378,monthly,2023-04-26,2023-05-19,299,False
S1106646,C102379,trial,2024-05-05,2024-05-19,0,True
S2679291,C102380,monthly,2022-07-18,2022-08-15,299,False
S8165644,C102381,monthly,2023-01-12,2023-02-09,299,True
S3756401,C102382,annual,2023-11-26,2024-11-25,2999,True
S5618061,C102383,annual,2023-08-08,2024-08-07,2999,True
S4009691,C102384,monthly,2023-03-28,2023-04-25,299,True
S8540805,C102385,monthly,2023-04-18,2023-05-02,299,False
S4425296,C102386,trial,2024-02-27,2024-03-07,0,False
S8244779,C102387,annual,2022-10-16,2023-10-16,2999,True
S7343232,C102388,annual,2024-03-07,2025-03-07,2999,True
S8052414,C102389,monthly,2023-01-27,2023-02-24,299,False
S2819316,C102390,monthly,2023-05-30,2023-06-27,299,True
S9728545,C102390,monthly,2023-07-24,2023-08-21,299,True
S6537308,C102391,monthly,2023-06-25,2023-07-26,299,False
S8533952,C102392,monthly,2023-03-05,2023-04-05,299,True
S4592792,C102393,monthly,2022-06-15,2022-07-15,299,True
S7808465,C102394,annual,2024-04-16,2025-04-16,2999,True
S2935210,C102395,monthly,2022-07-24,2022-08-24,299,True
S9951364,C102396,trial,2024-03-31,2024-04-14,0,True
S3268584,C102397,monthly,2023-09-12,2023-10-13,299,False
S5034633,C102398,monthly,2022-05-22,2022-06-22,299,False
S2402036,C102399,monthly,2024-06-12,2024-07-13,299,True
S6571308,C102399,monthly,2024-08-03,2024-09-03,299,True
S4444368,C102400,monthly,2022-09-14,2022-09-29,299,False
S2499599,C102400,trial,2022-10-07,2022-10-21,0,True
S2344809,C102401,trial,2022-02-23,2022-03-09,0,True
S6665355,C102401,monthly,2022-04-25,2022-05-25,299,False
S1406129,C102402,monthly,2023-10-19,2023-11-16,299,False
S6410595,C102402,annual,2024-01-10,2025-01-09,2999,True
S2386345,C102403,trial,2023-05-08,2023-05-22,0,True
S7233398,C102404,monthly,2024-06-14,2024-07-12,299,False
S3512811,C102405,annual,2023-01-16,2024-01-16,2999,False
S9456053,C102406,trial,2023-07-22,2023-08-05,0,False
S3482081,C102407,trial,2022-04-16,2022-04-30,0,True
S9761433,C102408,trial,2023-12-30,2024-01-13,0,True
S5848232,C102409,trial,2024-05-16,2024-05-26,0,False
S1677517,C102410,trial,2023-06-13,2023-06-19,0,False
S5383639,C102411,monthly,2024-05-21,2024-05-27,299,False
S7064405,C102412,annual,2022-05-08,2023-05-08,2999,True
S3062630,C102413,trial,2022-10-19,2022-11-02,0,True
S6396230,C102414,annual,2022-03-27,2023-03-27,2999,True
S7296917,C102415,trial,2024-02-21,2024-03-06,0,False
S7823829,C102416,monthly,2022-06-14,2022-06-30,299,False
S8717916,C102416,monthly,2022-07-13,2022-08-10,299,False
S9821826,C102417,monthly,2022-10-07,2022-11-04,299,False
S3053706,C102418,monthly,2023-04-06,2023-05-04,299,True
S9880006,C102418,monthly,2023-06-28,2023-07-28,299,True
S3977034,C102419,annual,2023-06-10,2024-06-09,2999,True
S9651395,C102419,monthly,2024-07-14,2024-08-13,299,False
S2076525,C102420,annual,2022-05-31,2023-05-31,2999,True
S7712272,C102421,annual,2024-04-30,2024-07-28,2999,False
S6158936,C102422,monthly,2023-03-24,2023-04-11,299,False
S3189600,C102423,monthly,2022-04-04,2022-05-02,299,True
S2746388,C102424,annual,2022-08-16,2023-08-16,2999,True
S1684155,C102425,trial,2024-04-16,2024-04-30,0,True
S3628520,C102426,trial,2023-04-07,2023-04-21,0,False
S1709998,C102427,trial,2022-12-24,2023-01-07,0,True
S6703091,C102428,trial,2022-01-28,2022-02-11,0,False
S1390306,C102429,annual,2023-03-01,2024-02-29,2999,False
S5694057,C102430,trial,2022-02-24,2022-03-10,0,True
S9897879,C102430,trial,2022-05-04,2022-05-18,0,True
S2828132,C102431,trial,2023-02-10,2023-02-15,0,False
S5621002,C102432,monthly,2023-05-30,2023-06-30,299,True
S2032303,C102433,trial,2023-01-18,2023-01-26,0,False
S5888482,C102434,monthly,2022-08-30,2022-09-27,299,False
S6956976,C102435,trial,2023-01-31,2023-02-14,0,False
S3049847,C102436,monthly,2022-03-25,2022-04-24,299,False
S8629336,C102437,monthly,2023-01-19,2023-02-16,299,True
S4332271,C102438,monthly,2022-08-18,2022-09-15,299,False
S3260007,C102439,monthly,2022-01-29,2022-03-01,299,True
S1583133,C102440,monthly,2022-11-23,2022-12-06,299,False
S9470588,C102441,trial,2022-04-12,2022-04-22,0,False
S9400075,C102441,monthly,2022-05-23,2022-06-22,299,True
S1140625,C102442,monthly,2024-05-09,2024-06-09,299,True
S1493220,C102443,monthly,2024-01-02,2024-01-30,299,False
S3145923,C102444,annual,2023-10-28,2024-10-27,2999,True
S7329894,C102444,monthly,2024-12-19,2025-01-19,299,True
S3008248,C102445,monthly,2022-12-10,2023-01-10,299,False
S7572665,C102446,monthly,2024-03-21,2024-04-18,299,False
S2279295,C102447,annual,2022-05-30,2023-05-30,2999,False
S5812312,C102448,monthly,2022-05-21,2022-06-18,299,False
S6753751,C102449,monthly,2022-02-09,2022-03-09,299,True
S3862204,C102450,monthly,2022-10-21,2022-11-18,299,True
S9486798,C102450,trial,2023-01-09,2023-01-23,0,False
S2287561,C102451,monthly,2024-04-29,2024-05-29,299,True
S5931635,C102451,annual,2024-06-03,2025-06-03,2999,True
S7154486,C102452,monthly,2023-04-29,2023-05-29,299,True
S8191881,C102453,monthly,2023-12-14,2024-01-13,299,False
S2954757,C102453,monthly,2024-02-09,2024-03-01,299,False
S1929247,C102454,monthly,2024-05-01,2024-05-29,299,False
S2482766,C102454,monthly,2024-07-01,2024-07-29,299,True
S2219358,C102455,monthly,2022-05-23,2022-06-20,299,False
S4667567,C102456,monthly,2024-02-17,2024-02-26,299,False
S9540874,C102457,annual,2023-12-24,2024-12-23,2999,False
S9141482,C102458,trial,2023-04-26,2023-05-10,0,True
S9799517,C102459,monthly,2023-04-05,2023-05-06,299,False
S5061765,C102460,annual,2023-09-23,2024-09-22,2999,True
S8506629,C102461,trial,2022-01-06,2022-01-13,0,False
S9868569,C102462,trial,2022-03-23,2022-04-06,0,True
S3082675,C102463,monthly,2022-01-20,2022-02-17,299,True
S1302898,C102464,annual,2022-09-20,2023-09-20,2999,False
S2087833,C102464,monthly,2023-10-28,2023-11-25,299,False
S8601889,C102465,annual,2022-08-09,2023-08-09,2999,False
S8058810,C102466,monthly,2024-05-05,2024-06-02,299,True
S8653803,C102467,monthly,2022-06-03,2022-07-03,299,False
S7444109,C102468,monthly,2023-07-16,2023-08-07,299,False
S5939338,C102469,monthly,2024-01-15,2024-01-31,299,False
S4262346,C102470,annual,2023-09-16,2024-09-15,2999,True
S4741787,C102471,monthly,2023-06-25,2023-07-23,299,False
S1918930,C102472,annual,2023-03-10,2024-03-09,2999,True
S7677227,C102473,monthly,2022-04-24,2022-05-22,299,True
S8415350,C102474,monthly,2024-03-05,2024-04-04,299,True
S4827056,C102474,annual,2024-04-15,2025-04-15,2999,True
S7070025,C102475,trial,2022-10-23,2022-11-06,0,False
S1293589,C102476,monthly,2022-09-01,2022-09-26,299,False
S7836248,C102477,monthly,2022-11-05,2022-12-05,299,False
S8283798,C102478,trial,2022-05-05,2022-05-19,0,False
S3459745,C102479,monthly,2022-02-18,2022-03-18,299,False
S7416175,C102479,trial,2022-04-14,2022-04-28,0,True
S4634483,C102480,annual,2022-09-02,2023-09-02,2999,True
S3444734,C102481,monthly,2023-03-06,2023-03-29,299,False
S3016385,C102482,monthly,2023-10-17,2023-11-17,299,True
S6213397,C102483,monthly,2024-03-23,2024-04-22,299,True
S3755581,C102484,monthly,2023-09-30,2023-10-31,299,False
S9621787,C102485,trial,2023-04-14,2023-04-23,0,False
S1925278,C102486,annual,2022-03-06,2023-03-06,2999,True
S2259243,C102487,annual,2022-04-24,2023-04-24,2999,True
S1427572,C102488,trial,2024-05-06,2024-05-20,0,True
S5684988,C102489,monthly,2023-05-27,2023-06-26,299,False
S6392076,C102490,annual,2023-09-04,2024-09-03,2999,False
S8437568,C102491,monthly,2023-07-03,2023-07-31,299,True
S4699556,C102492,trial,2022-01-17,2022-01-26,0,False
S5722802,C102493,monthly,2023-10-10,2023-11-07,299,True
S3344288,C102494,annual,2023-06-12,2024-06-11,2999,True
S3301718,C102495,trial,2023-08-12,2023-08-26,0,False
S8954738,C102496,monthly,2022-09-05,2022-10-03,299,True
S2120619,C102496,monthly,2022-12-01,2022-12-31,299,False
S9951249,C102497,annual,2024-01-06,2024-11-13,2999,False
S2496306,C102498,monthly,2022-05-28,2022-06-25,299,True
S7004212,C102498,annual,2022-08-23,2023-06-29,2999,False
S7732903,C102499,trial,2022-10-26,2022-11-09,0,False
S3756041,C102500,monthly,2023-03-16,2023-04-13,299,True
S4672047,C102501,monthly,2022-01-02,2022-01-16,299,False
S6331060,C102501,annual,2022-03-05,2023-03-05,2999,False
S3034475,C102502,monthly,2023-09-22,2023-10-23,299,True
S6152253,C102503,monthly,2022-12-28,2023-01-25,299,True
S6419421,C102504,trial,2022-09-04,2022-09-18,0,True
S2585719,C102505,annual,2023-08-08,2024-08-07,2999,True
S8578916,C102505,monthly,2024-09-03,2024-10-03,299,True
S3378560,C102506,monthly,2023-03-03,2023-03-31,299,True
S3857465,C102507,annual,2022-07-11,2023-07-11,2999,False
S2548009,C102508,trial,2023-11-12,2023-11-16,0,False
S4060030,C102509,trial,2023-11-16,2023-11-30,0,True
S3879299,C102510,monthly,2022-03-29,2022-04-28,299,False
S8347263,C102511,trial,2023-06-21,2023-07-05,0,True
S5077356,C102512,annual,2023-01-05,2024-01-05,2999,True
S6342564,C102513,annual,2022-03-11,2023-03-11,2999,True
S8543762,C102513,annual,2023-04-06,2023-08-15,2999,False
S8192211,C102514,monthly,2023-06-23,2023-07-24,299,False
S8609704,C102514,trial,2023-08-18,2023-09-01,0,False
S7796193,C102515,monthly,2023-07-12,2023-08-11,299,True
S1037773,C102516,monthly,2023-06-04,2023-07-02,299,True
S4027431,C102517,trial,2024-03-16,2024-03-27,0,False
S7599431,C102518,annual,2023-06-04,2024-06-03,2999,True
S8504152,C102519,trial,2023-07-22,2023-08-05,0,False
S2222424,C102520,annual,2022-01-21,2023-01-21,2999,True
S3327739,C102520,monthly,2023-02-23,2023-03-26,299,True
S1661606,C102521,trial,2023-02-04,2023-02-18,0,False
S5845328,C102522,monthly,2024-06-13,2024-07-14,299,True
S1633979,C102523,trial,2023-04-27,2023-05-01,0,False
S4855388,C102524,monthly,2022-02-14,2022-03-14,299,False
S5207244,C102525,trial,2023-10-13,2023-10-27,0,False
S6666017,C102526,monthly,2023-02-01,2023-02-26,299,False
S2409523,C102527,annual,2023-01-18,2024-01-18,2999,False
S1600615,C102528,trial,2022-09-17,2022-10-01,0,True
S7738624,C102529,monthly,2024-02-05,2024-03-04,299,True
S4133330,C102530,annual,2022-01-17,2023-01-17,2999,False
S2308486,C102531,trial,2023-01-01,2023-01-15,0,True
S9303014,C102532,annual,2024-03-18,2025-03-18,2999,False
S3515191,C102532,trial,2025-04-26,2025-05-10,0,True
S3582270,C102533,monthly,2022-03-11,2022-04-10,299,False
S1640552,C102534,monthly,2022-12-20,2023-01-19,299,True
S4124541,C102535,monthly,2022-09-04,2022-10-04,299,True
S1501601,C102536,monthly,2024-01-21,2024-02-18,299,False
S6567970,C102537,monthly,2023-11-04,2023-12-04,299,True
S3817224,C102538,annual,2023-10-06,2024-06-06,2999,False
S7283559,C102539,monthly,2022-04-17,2022-05-15,299,True
S4290133,C102540,monthly,2024-03-01,2024-04-01,299,True
S3233012,C102541,monthly,2023-08-19,2023-09-19,299,False
S7566356,C102542,trial,2024-01-23,2024-02-06,0,True
S2729774,C102543,annual,2024-02-14,2025-02-13,2999,True
S6500924,C102544,monthly,2022-12-07,2022-12-27,299,False
S9108476,C102545,trial,2022-05-17,2022-05-31,0,False
S3883285,C102546,monthly,2022-02-15,2022-03-17,299,False
S6760038,C102547,trial,2022-12-27,2023-01-10,0,False
S9463790,C102548,annual,2023-07-14,2024-07-13,2999,True
S9214663,C102549,monthly,2022-12-13,2023-01-12,299,True
S6442132,C102550,annual,2024-04-13,2025-04-13,2999,False
S5820173,C102551,trial,2023-10-21,2023-11-04,0,False
S3012893,C102552,monthly,2022-06-29,2022-07-27,299,False
S2899128,C102553,trial,2024-04-30,2024-05-14,0,True
S6597133,C102554,monthly,2024-03-08,2024-03-18,299,False
S7619127,C102555,monthly,2023-12-03,2023-12-15,299,False
S6499003,C102556,monthly,2023-04-21,2023-05-21,299,True
S4598169,C102556,monthly,2023-06-02,2023-06-30,299,True
S4995474,C102557,monthly,2023-12-14,2024-01-14,299,True
S5458619,C102558,trial,2023-05-06,2023-05-20,0,True
S5755985,C102559,monthly,2023-10-09,2023-11-09,299,False
S8661030,C102560,monthly,2022-07-06,2022-07-18,299,False
S9786580,C102561,annual,2024-04-10,2025-04-10,2999,True
S9019741,C102562,trial,2022-05-19,2022-06-02,0,False
S9837953,C102563,trial,2022-03-06,2022-03-17,0,False
S3295958,C102564,trial,2024-01-04,2024-01-18,0,True
S8183194,C102565,trial,2024-03-05,2024-03-19,0,False
S9496643,C102566,trial,2023-04-14,2023-04-28,0,False
S8418909,C102566,trial,2023-05-24,2023-06-07,0,True
S6668862,C102567,annual,2022-02-07,2022-08-24,2999,False
S6696472,C102568,monthly,2022-10-28,2022-11-28,299,True
S5832385,C102569,monthly,2022-07-26,2022-08-25,299,True
S2990747,C102570,annual,2022-02-14,2023-02-14,2999,False
S1104984,C102571,monthly,2024-03-21,2024-04-20,299,True
S4851602,C102572,monthly,2022-07-24,2022-08-21,299,True
S4966490,C102572,annual,2022-09-27,2023-09-27,2999,True
S2941686,C102573,trial,2022-02-12,2022-02-26,0,False
S6703075,C102574,monthly,2022-11-20,2022-11-26,299,False
S4055953,C102575,trial,2022-11-14,2022-11-28,0,False
S9720948,C102575,annual,2023-01-10,2023-06-09,2999,False
S9231395,C102576,trial,2023-06-12,2023-06-26,0,False
S4725976,C102577,trial,2023-02-12,2023-02-26,0,False
S5910157,C102578,trial,2024-04-14,2024-04-28,0,True
S9645534,C102579,annual,2023-07-11,2024-07-10,2999,True
S2167580,C102580,monthly,2023-04-30,2023-05-30,299,False
S2776056,C102581,annual,2022-09-17,2023-09-17,2999,False
S3402708,C102582,trial,2022-02-07,2022-02-21,0,True
S6114860,C102582,trial,2022-04-18,2022-05-02,0,True
S2507449,C102583,trial,2024-02-11,2024-02-25,0,True
S4421831,C102583,monthly,2024-03-29,2024-04-26,299,True
S8913154,C102584,annual,2023-10-25,2024-10-24,2999,True
S4031059,C102585,monthly,2022-07-15,2022-08-12,299,True
S7093273,C102586,monthly,2022-10-20,2022-11-19,299,False
S1548510,C102587,monthly,2023-01-01,2023-01-10,299,False
S8609696,C102588,monthly,2024-06-01,2024-06-29,299,False
S2715469,C102588,trial,2024-07-23,2024-08-06,0,True
S8864697,C102589,monthly,2024-03-10,2024-04-07,299,False
S8430600,C102589,monthly,2024-04-18,2024-05-16,299,True
S4123052,C102590,trial,2022-02-18,2022-03-04,0,True
S4591976,C102591,monthly,2024-06-05,2024-07-05,299,True
S6485389,C102592,monthly,2023-11-03,2023-12-01,299,False
S3413787,C102593,monthly,2022-12-06,2023-01-03,299,True
S5102384,C102594,monthly,2022-10-07,2022-11-06,299,False
S6168412,C102595,monthly,2022-05-08,2022-06-08,299,True
S9272875,C102596,monthly,2024-03-29,2024-04-28,299,True
S1328167,C102597,annual,2023-01-12,2024-01-12,2999,True
S9357022,C102598,monthly,2023-03-24,2023-04-23,299,False
S8361775,C102599,monthly,2023-02-14,2023-03-14,299,True
S1930087,C102600,trial,2024-02-01,2024-02-04,0,False
S9350035,C102601,monthly,2023-03-27,2023-04-27,299,True
S6484082,C102602,trial,2023-01-31,2023-02-14,0,False
S9706450,C102602,monthly,2023-02-22,2023-03-25,299,False
S2653502,C102603,monthly,2022-12-14,2023-01-11,299,False
S1910845,C102603,trial,2023-01-19,2023-02-02,0,True
S9203143,C102604,monthly,2022-07-11,2022-08-08,299,True
S9487851,C102605,monthly,2023-05-24,2023-06-24,299,True
S7244360,C102606,annual,2023-12-10,2024-12-09,2999,True
S2021413,C102607,monthly,2023-05-25,2023-06-22,299,True
S1678433,C102608,trial,2023-01-12,2023-01-26,0,False
S7507061,C102609,trial,2024-03-27,2024-04-10,0,True
S6381025,C102609,monthly,2024-05-21,2024-06-18,299,False
S4524077,C102610,annual,2023-06-16,2024-06-15,2999,False
S1383201,C102611,annual,2022-10-01,2023-10-01,2999,False
S6842624,C102612,trial,2024-03-31,2024-04-14,0,False
S9018984,C102612,trial,2024-05-26,2024-05-31,0,False
S4293914,C102613,trial,2022-03-26,2022-04-09,0,True
S9386347,C102614,monthly,2024-01-15,2024-02-14,299,True
S7674303,C102614,trial,2024-02-19,2024-03-04,0,True
S2981040,C102615,monthly,2023-03-11,2023-03-21,299,False
S3342687,C102616,monthly,2022-03-22,2022-04-22,299,True
S2945048,C102617,trial,2023-03-17,2023-03-31,0,False
S4031760,C102617,monthly,2023-04-07,2023-05-07,299,True
S6753560,C102618,trial,2023-09-09,2023-09-23,0,True
S5172054,C102618,monthly,2023-11-04,2023-12-05,299,False
S5925995,C102619,trial,2024-04-22,2024-05-06,0,True
S4000398,C102620,monthly,2022-07-04,2022-08-03,299,True
S2738615,C102621,monthly,2023-07-13,2023-08-13,299,False
S1381001,C102622,monthly,2022-10-28,2022-11-04,299,False
S6656532,C102623,annual,2022-11-25,2023-11-25,2999,True
S5810245,C102624,monthly,2022-04-16,2022-05-17,299,True
S4248973,C102624,annual,2022-06-10,2023-03-24,2999,False
S2107591,C102625,monthly,2022-03-23,2022-04-22,299,False
S6792145,C102626,monthly,2022-12-02,2022-12-28,299,False
S2630209,C102627,monthly,2023-11-08,2023-12-09,299,True
S7023290,C102628,monthly,2022-10-30,2022-11-08,299,False
S3186635,C102629,trial,2022-11-10,2022-11-24,0,True
S3620107,C102630,trial,2023-04-02,2023-04-16,0,True
S7070375,C102631,monthly,2023-09-10,2023-10-10,299,True
S9302324,C102631,annual,2023-11-18,2024-03-28,2999,False
S2432331,C102632,trial,2024-01-05,2024-01-19,0,True
S4828581,C102632,monthly,2024-02-15,2024-03-16,299,True
S2795827,C102633,monthly,2023-03-13,2023-04-12,299,False
S3660840,C102633,annual,2023-05-03,2024-05-02,2999,False
S5789153,C102634,monthly,2022-06-20,2022-07-21,299,True
S7803832,C102635,monthly,2023-12-08,2023-12-20,299,False
S6171733,C102636,monthly,2023-03-31,2023-05-01,299,True
S6839010,C102637,annual,2022-12-26,2023-12-26,2999,False
S5128831,C102637,monthly,2024-01-18,2024-02-17,299,True
S8746810,C102638,monthly,2023-04-03,2023-04-24,299,False
S9626559,C102639,monthly,2022-02-13,2022-03-13,299,False
S7921821,C102639,monthly,2022-03-20,2022-04-17,299,False
S2509625,C102640,monthly,2024-01-15,2024-02-14,299,False
S9671336,C102641,trial,2024-06-09,2024-06-23,0,True
S1511403,C102642,monthly,2022-12-28,2023-01-28,299,True
S8775490,C102643,annual,2023-09-22,2024-09-21,2999,False
S1904008,C102644,monthly,2023-03-22,2023-04-19,299,True
S5827229,C102645,annual,2022-10-09,2023-10-09,2999,False
S4346962,C102646,annual,2023-10-17,2024-10-16,2999,True
S8299701,C102647,monthly,2024-03-21,2024-04-18,299,True
S8496392,C102648,trial,2022-02-28,2022-03-14,0,False
S3021593,C102649,monthly,2022-03-18,2022-04-18,299,True
S4361577,C102650,trial,2023-11-19,2023-12-03,0,False
S8373187,C102650,monthly,2024-01-10,2024-02-02,299,False
S3498354,C102651,trial,2023-10-15,2023-10-29,0,True
S3318980,C102652,trial,2023-02-20,2023-02-25,0,False
S5462812,C102653,trial,2023-01-08,2023-01-11,0,False
S1418312,C102654,annual,2023-06-10,2024-04-24,2999,False
S8840976,C102655,monthly,2024-03-31,2024-04-17,299,False
S5407277,C102655,trial,2024-04-24,2024-05-08,0,True
S5522403,C102656,trial,2024-02-07,2024-02-21,0,True
S2103585,C102657,trial,2023-11-27,2023-12-11,0,False
S9419411,C102657,monthly,2023-12-31,2024-01-17,299,False
S9336696,C102658,trial,2022-06-13,2022-06-27,0,False
S4752739,C102659,monthly,2022-02-01,2022-03-04,299,True
S3017928,C102660,annual,2022-05-27,2023-05-27,2999,True
S5909282,C102660,monthly,2023-07-18,2023-08-17,299,True
S9136201,C102661,monthly,2024-05-19,2024-06-18,299,True
S5164806,C102662,trial,2023-09-15,2023-09-29,0,True
S9646777,C102663,monthly,2023-11-26,2023-12-26,299,True
S2911569,C102664,annual,2024-03-11,2025-03-11,2999,True
S5431092,C102665,annual,2023-03-25,2023-12-04,2999,False
S1855315,C102666,monthly,2022-02-05,2022-02-15,299,False
S7891105,C102667,monthly,2022-05-10,2022-06-10,299,True
S5353544,C102668,annual,2022-03-10,2023-03-10,2999,False
S4946181,C102669,monthly,2022-08-30,2022-09-30,299,False
S9463380,C102670,trial,2024-03-08,2024-03-22,0,True
S2878321,C102671,trial,2023-10-23,2023-11-06,0,False
S5861477,C102672,monthly,2023-01-11,2023-02-08,299,True
